"module_code","word","phonetic","meaning","example"
"cet4","mere","/miə | mɪə | mɪr/","adj. 仅仅的；纯粹的","She lost the election by a mere 20 votes."
"cet4","merely","/'miəli | 'mɪəlɪ | 'mɪrli/","adv. 仅仅，只不过","He’s merely a boy – you can’t expect him to understand."
"cet4","merit","/'merit | 'mɛrɪt/","n. 优点，成绩; v. 值得","The merit of the report is its realistic assessment of the changes required."
"cet4","merry","/'meri | 'merɪ | 'mɛri/","adj. 欢乐的，愉快的","He marched off, whistling a merry tune."
"cet4","mess","/mes | mɛs/","n. 混乱，混杂，肮脏","What a mess!"
"cet4","message","/'mesidʒ | 'mesɪdʒ | 'mɛsɪdʒ/","n. 信息，消息；启示","He left a message saying he would probably be a little late."
"cet4","messenger","/'mesindʒə | 'mesɪn(d)ʒə | 'mɛsndʒɚ/","n. 送信者，信使","There will be a messenger at the airport to collect the photographs from our courier."
"cet4","metal","/'metəl | 'met(ə)l | 'mɛtl/","n. 金属，金属制品","The gate is made of metal."
"cet4","meter","/mi:tə | 'mitɚ | 'mitɚr/","n. 计量器，计，表","A man came to read the electricity meter ."
"cet4","method","/'meθəd | 'mɛθəd/","n. 方法，办法；教学法","traditional teaching methods"
"cet4","metre","/'mi:tə | 'mi:tə(r) | ˈmitɚ/","n. 米，公尺","She's running the 1,500 metres here."
"cet4","metric","/'metrik | 'metrɪk | 'mɛtrɪk/","adj. 公制的，米制的","a metric tonne"
"cet4","microcomputer","/,maikrəukəm'pju:tə | 'maɪkrə(ʊ)kɒm,pjuːtə | 'maɪkrokəm'pjʊtɚ/","n. 微型计算机，微机","The merchant sold electrical appliances, such as microcomputer, microphone, microprocessor and microwave ovens."
"cet4","microphone","/'maikrəfəun | 'maɪkrəfəʊn | 'maɪkrə'fon/","n. 话筒，麦克风","She spoke confidently into the microphone."
"cet4","microscope","/'maikrəskəup | 'maɪkrəskəʊp | 'maɪkrəskop/","n. 显微镜","The slightest movement will defocus the microscope."
"cet4","midday","/'middei | mɪd'deɪ | ,mɪd'de/","n. 正午，中午","We stopped off in Colchester for our midday meal ."
"cet4","middle","/'mɪd(ə)l | 'mɪdl/","n. 中部; adj. 中部的","There are plenty of small houses for sale, and quite a lot of very large ones, but very little in the middle."
"cet4","midnight","/'midnait | 'mɪdnaɪt/","n. 午夜，子夜，夜半","You can’t phone her now – it’s gone midnight (= after midnight ) !"
"cet4","midst","/midst | mɪdst/","n. 中部，中间，当中","I fear we have an enemy in our midst."
"cet4","might","/mait | maɪt/","v. aux可能，会，也许","If you need more information, you might try the Internet."
"cet4","migration","/mai'ɡreiʃən | maɪˈgreɪʃn | maɪ'ɡreʃən/","n. 迁移，移民","What does this migration not do?"
"cet4","mild","/maild | maɪld/","adj. 和缓的；温柔的","We had an exceptionally mild winter last year."
"cet4","mile","/mail | maɪl/","n. 英里","It’s 40 miles from here to the Polish border."
"cet4","military","/'militəri | 'mɪlətrɪ | 'mɪlətɛri/","adj. 军队的，军事的","a military helicopter"
"cet4","milk","/milk | mɪlk/","n. 乳，牛奶; v. 挤(奶)","a bottle of milk"
"cet4","mill","/mil | mɪl/","n. 工厂","...a steel mill."
"cet4","millimetre","/'mili,mi:tə/","n. 毫米","The creature is a tiny centipede, just 10 millimetres long."
"cet4","million","/'miljən | 'mɪljən/","num. 百万; n. 许多","The book sold more than a million copies."
"cet4","mind","/maind | maɪnd/","n. 头脑；理智；记忆","It is impossible to understand the complex nature of the human mind ."
"cet4","mine","/main | maɪn/","pron. 我的","It was Glen’s idea, not mine."
"cet4","miner","/'mainə | 'maɪnə | 'maɪnɚ/","n. 矿工","Therefore, we should be more like a miner to stand in reality, excavate off wastes, and get gold mines."
"cet4","mineral","/'minərəl | 'mɪnərəl/","adj. 矿物的，似矿物的","Or they could be trained to use weeds as indicators of the soil's mineral properties to help them manage nutrients."
"cet4","minimize","/'mɪnɪmaɪz/","vt. 将…减少； 最小化","Every effort is being made to minimize civilian casualties."
"cet4","minimum","/'miniməm | 'mɪnɪməm/","n. 最小量; adj. 最小的","This will take a minimum of one hour."
"cet4","minister","/'ministə | 'mɪnɪstə | 'mɪnɪstɚ/","n. 部长，大臣；公使","a senior Cabinet minister"
"cet4","ministry","/'ministri | 'mɪnɪstrɪ | 'mɪnɪstri/","n. (政府的)部","...the Ministry of Justice."
"cet4","minor","/'mainə | ˈmaɪnə(r) | 'maɪnɚ/","adj. 小的","We have made some minor changes to the program."
"cet4","minority","/mai'nɔrəti, mi- | maɪ'nɒrɪtɪ; mɪ- | maɪ'nɔrəti/","n. 少数；少数民族","Gaelic is still spoken in Ireland by a tiny minority."
"cet4","minus","/'mainəs | 'maɪnəs/","adj. 负的; prep. 减(去)","‘Any minus points ?’ ‘Well, the engine is rather noisy.’"
"cet4","minute","/'mɪnɪt/","n. 分，分钟；一会儿","It takes me ten minutes to walk to work."
"cet4","miracle","/'mirəkl | 'mɪrək(ə)l | 'mɪrəkl/","n. 奇迹，令人惊奇的人","It’s a miracle you weren’t killed!"
"cet4","mirror","/'mirə | 'mɪrə | 'mɪrɚ/","n. 镜子; v. 反映，反射","He spends hours in front of the mirror !"
"cet4","miscalculation","/'mis,kælkju'leiʃən | ˌmɪskælkjʊ'leɪʃn/","n. 算错，误算","KAPLAN: Well, there's always the risk of a miscalculation or an accident at sea."
"cet4","misconception","/ˌmɪskən'sepʃn | 'mɪskən'sɛpʃən/","n. 误解","It is a misconception that Peggy was fabulously wealthy."
"cet4","miserable","/'mizərəbl | ˈmɪzrəbl | 'mɪzrəbl/","adj. 痛苦的","I’ve been so miserable since Pat left me."
"cet4","misguide","/,mis'ɡaid | mɪs'gaɪd/","v. 误导","In addition, they will also misguide the innocent, which becomes a vicious circle."
"cet4","misguided","/,mis'ɡaidid | ˌmɪs'ɡaɪdɪd | ,mɪs'ɡaɪdɪd/","adj. 被误导的","His parents still clung to the misguided belief that his common sense would keep him out of serious trouble."
"cet4","mislead","/,mis'li:d | ˌmɪs'li:d | 'mɪs'lid/","v. 误导","Don’t be misled by appearances, he’s a good worker."
"cet4","miss","/mɪs/","n. 小姐","I’d like to make an appointment with Miss Taylor."
"cet4","missile","/'misail, -səl | 'mɪsaɪl | 'mɪsl/","n. 发射物；导弹","a nuclear missile"
"cet4","missing","/'misiŋ | 'mɪsɪŋ/","adj. 缺掉的，失去的","We found the missing piece of the jigsaw under the chair."
"cet4","mission","/'miʃən | 'mɪʃən/","n. 使命，任务；代表团","He was sent on over 200 missions before being killed in action."
"cet4","mist","/mist | mɪst/","n. 薄雾","We could just see the outline of the house through the mist."
"cet4","mistake","/mi'steik | mɪ'steɪk | mɪ'stek/","n. 错误; v. 误解，弄错","The most common mistake is to plant them too deep."
"cet4","Mister","/'mistə/","n. 先生","Look, Mister, we know our job, so don't try to tell us what to do."
"cet4","mistress","/'mistris | 'mɪstrɪs | 'mɪstrəs/","n. 女主人；夫人","The maid looked nervously at her mistress."
"cet4","misunderstand","/,misʌndə'stænd | ,mɪsʌndə'stænd | ,mɪsʌndɚ'stænd/","v. 误解","Rachel, you must have misunderstood her! Ellie would never say something like that."
"cet4","mix","/miks | mɪks/","v. 使混合，混淆","Oil and water don’t mix."
"cet4","mixture","/'mikstʃə | 'mɪkstʃə | 'mɪkstʃɚ/","n. 混合；混合物","Pour the mixture into four small dishes."
"cet4","moan","/məun | məʊn | mon/","n. 呻吟声; v. 呻吟","She gave a little moan of pleasure."
"cet4","mobile","/ˈməʊbaɪl | ˈmobəl; ˈmoˌbaɪl; ˈmoˌbil/","adj. 运动的；流动的","mobile air-conditioners"
"cet4","mode","/məud | məʊd | mod/","n. 方式，样式","Set the monitor to 256 colour mode."
"cet4","model","/'mɔdəl | 'mɒdl | 'mɑdl/","n. 模型；模式；模特儿","a working model (= one with parts which move ) of a steam engine"
"cet4","moderate","/'mɔdərət, 'mɔdəreit | 'mɒd(ə)rət | ˈmɑdərɪt; (for v.,) ˈmɑdərˌeɪt/","adj. 温和的；有节制的","the more moderate members of the party"
"cet4","modern","/'mɔdən | 'mɒd(ə)n | 'mɑdɚn/","adj. 现代的，近代的","Such companies must change if they are to compete in the modern world ."
"cet4","modernization","/ˌmɒdənaɪ'zeɪʃn | ,mɑdɚnə'zeʃən/","n. 现代化","We should all make contributions to the modernization of our country."
"cet4","modest","/'mɔdist | 'mɒdɪst | 'mɑdɪst/","adj. 有节制的；谦虚的","You’re too modest! You’ve been a huge help to us."
"cet4","modify","/'mɔdifai | 'mɒdɪfaɪ | 'mɑdɪfaɪ/","v. 更改，修改；修饰","The feedback will be used to modify the course for next year."
"cet4","moist","/mɔist | mɒɪst | mɔɪst/","adj. 湿润的；多雨的","Make sure the soil is moist before planting the seeds."
"cet4","moisture","/'mɔistʃə | 'mɒɪstʃə | 'mɔɪstʃɚ/","n. 潮湿，湿气；温度","When the soil is dry, more moisture is lost from the plant."
"cet4","mold","/məuld | mold/","n. 霉，霉菌；模型，铸模；性格; vt. 用模子制作， 塑造； 使形成， 影响…的形成",""
"cet4","molecule","/'mɔlikjul | 'mɒlɪkjuːl | 'mɑlɪkjul/","n. 分子，克分子","The molecules of oxygen gas contain just two atoms."
"cet4","moment","/'məʊm(ə)nt | 'momənt/","n. 片刻，瞬间，时刻","It was one of the most exciting moments in his life."
"cet4","Monday","/'mʌndi | ˈmʌndeɪ; ˈmʌndi | ˈmʌnde; ˈmʌndɪ/","n. 星期一","The president announced Monday that he would cancel the debt."
"cet4","money","/'mʌni | 'mʌnɪ/","n. 货币；金钱，财富","Don’t spend all your money on the first day of your holiday!"
"cet4","monitor","/'mɒnɪtə(r) | 'mɔnɪtɚ/","v. 监控，监听","Patients who are given the new drug will be asked to monitor their progress."
"cet4","monkey","/'mʌŋki | 'mʌŋkɪ/","n. 猴子，猿","The monkey is beating up and down."
"cet4","month","/mʌnθ/","n. 月，月份","I hope I’ll have finished the work by the end of the month ."
"cet4","monthly","/'mʌnθli | 'mʌnθlɪ/","adj. 每月的; adv. 每月","The mortgage is payable in monthly instalments."
"cet4","monument","/'mɔnjumənt | 'mɒnjʊm(ə)nt | 'mɑnjumənt/","n. 纪念碑；纪念馆","He erected a monument on the spot where his daughter was killed."
"cet4","mood","/mu:d | muːd | mud/","n. 心情","You’re in a good mood this morning!"
"cet4","moon","/mu:n | muːn | mun/","n. 月球，月亮；卫星","the craters on the surface of the moon"
"cet4","moral","/'mɔrəl, 'mɔ:- | 'mɒr(ə)l | 'mɔrəl/","adj. 精神上的, 道德的","It is easy to have an opinion on a moral issue like the death penalty for murder."
"cet4","more","/mɔ: | mɔː | mɔr/","adj. 更多的; adv. 更","The accident taught him to be more careful."
"cet4","moreover","/mɔ:'rəuvə | mɔːr'əʊvə | mɔr'ovɚ/","adv. 再者，加之，此外","The rent is reasonable and, moreover, the location is perfect."
"cet4","morning","/'mɔ:niŋ | 'mɔːnɪŋ | 'mɔrnɪŋ/","n. 早晨，上午","I hated those cold winter mornings."
"cet4","mortal","/'mɔ:təl | 'mɔːt(ə)l | 'mɔrtl/","adj. 终有一死的；致死的","Her father’s death reminded her that she was mortal."
"cet4","mosquito","/mə'ski:təu | mɒ'skiːtəʊ | məˈskiːtoʊ/","n. 蚊子","The male mosquito never stings."
"cet4","most","/məust | məʊst | most/","adj. 最多的; adv. 最，很","The president himself won the most votes."
"cet4","mostly","/'məustli | 'məʊs(t)lɪ | 'mostli/","adv. 主要的，大部分","Green teas are mostly from China or Japan."
"cet4","mother","/'mʌðə | 'mʌðɚ/","n. 母亲，妈妈","His mother and father are both doctors."
"cet4","motion","/'məʊʃ(ə)n | 'moʃən/","n. 运动；手势；提议","Newton’s first law of motion"
"cet4","motivate","/'məutiveit | 'məʊtɪveɪt | 'motə'vet/","v. 促动，激发，诱导","A good teacher has to be able to motivate her students."
"cet4","motivation","/,məuti'veiʃən | ˌməʊtɪ'veɪʃn | ,motə'veʃən/","n. 激励，刺激",""
"cet4","motive","/'məutiv | 'məʊtɪv | 'motɪv/","n. 动机，目的","What do you suppose the killer’s motive was?"
"cet4","motor","/'məutə | 'məʊtə | 'motɚ/","n. 发动机；机动车","an electric motor"
"cet4","mould","/məuld | məʊld/","n. 模子，模型; v. 浇铸","Another method, used especially for figures, was to pour the clay into a mould."
"cet4","mount","/maʊnt/","v. 登上，爬上; n. …山","He mounted his horse and rode on."
"cet4","mountain","/ˈmauntin，ˈmaʊntən | ˈmaʊntən | ˈmaʊntn/","n. 山，山岳；山脉","the highest mountain in Austria"
"cet4","mourn","/mɔ:n, məun | mɔːn | mɔrn/","v. 哀痛，哀悼","Hundreds of people gathered to mourn the slain president."
"cet4","mouse","/maus, mauz | maʊs/","n. 鼠，耗子","The cat laid a dead mouse at my feet."
"cet4","mouth","/mauθ | maʊθ/","n. 嘴，口，口腔","He lifted his glass to his mouth."
"cet4","mouthful","/'mauθful | 'maʊθfʊl; -f(ə)l | 'maʊθ'fʊl/","n. 满口，一口，少量","Michael told his story between mouthfuls."
"cet4","move","/muːv | muv/","v. 移动；感动; n. 动","Please keep the doors closed while the train is moving."
"cet4","movement","/'mu:vmənt | 'muːvm(ə)nt | 'muvmənt/","n. 动作，活动；移动","It's part of a broader nationalist movement that's gaining strength throughout the country."
"cet4","movie","/'mu:vi | 'muːvɪ | 'muvi/","n. 电影；电影院","It was like one of those old John Wayne movies."
"cet4","much","/mʌtʃ/","adv. 非常，很; adj. 许多的","The day ended much as it began."
"cet4","mud","/mʌd/","n. 软泥，泥浆","By the end of the game, all the kids were covered in mud."
"cet4","muddy","/'mʌdi | 'mʌdɪ/","adj. 多泥的，泥泞的","Take your boots off outside if they’re muddy."
"cet4","mug","/mʌg | mʌɡ/","n. 大杯","a coffee mug"
"cet4","multicultural","/ˌmʌlti'kʌltʃərəl | 'mʌltɪ'kʌltʃərəl/","adj. 融合多种文化的","a multicultural society"
"cet4","multiple","/'mʌltipl | 'mʌltɪpl | 'mʌltəpl/","adj. 复合的；并联的","Baxter was rushed to the hospital with multiple stab wounds."
"cet4","multiply","/'mʌltiplai | 'mʌltɪplaɪ/","v. 使增加；乘","Children will learn to multiply in the second grade."
"cet4","murder","/'mə:də | 'mɜːdə | 'mɝdɚ/","n&vi. 谋杀，凶杀","On the night the murder was committed , he was out of the country."
"cet4","murderer","/'mə:dərə | 'mɜːd(ə)rə(r) | 'mɝdərɚ/","n. 杀人犯，凶手","a convicted murderer"
"cet4","muscle","/'mʌsl | 'mʌs(ə)l/","n. 肌肉，肌；体力","Relax your stomach muscles , then stretch again."
"cet4","museum","/mju:'ziəm | mjuː'zɪəm | mju'ziəm/","n. 博物馆；展览馆","the Museum of Modern Art"
"cet4","mushroom","/'mʌʃru:m, -rum | 'mʌʃruːm; -rʊm | 'mʌʃrʊm/","n. 蘑菇，菌类植物","mushroom soup"
"cet4","music","/'mju:zik | 'mjuːzɪk | 'mjuzɪk/","n. 音乐，乐曲，乐谱","I often listen to classic music when I’m in the car."
"cet4","musical","/'mju:zikəl | 'mjuːzɪk(ə)l | 'mjuzɪkl/","adj. 音乐的；和谐的","a musical version of the fairy tale ‘Cinderella’"
"cet4","musician","/mju:'ziʃən | mjuː'zɪʃ(ə)n | mjʊ'zɪʃən/","n. 音乐家；作曲家","a talented young musician"
"cet4","must","/mʌst, 弱məst, məs, mst, ms | mʌst/","v. aux必须；必然要","All passengers must wear seat belts."
"cet4","mute","/mju:t | mjuːt | mjut/","adj. 缄默的; n. 哑巴","Billy continued to stand there, mute and defiant."
"cet4","mutter","/'mʌtə | 'mʌtɚ/","v. 轻声低语；抱怨","Elsie muttered something I couldn’t catch and walked off."
"cet4","mutton","/'mʌt(ə)n | 'mʌtn/","n. 羊肉","...a leg of mutton."
"cet4","mutual","/'mju:tʃuəl, -tjuəl | 'mjuːtʃʊəl | 'mjutʃuəl/","adj. 相互的","I didn’t like Dev, and the feeling seemed to be mutual."
"cet4","mutually","/'mju:tʃuəli, -tjuəli | ˈmjuːtʃuəli | 'mjutʃuəli/","adv. 互相地","Note that different users of the system have different goals, and that these goals are often mutually exclusive."
"cet4","my","/maɪ/","pron. 我的","All my friends do not smoke."
"cet4","myself","/maɪ'self | maɪ'sɛlf/","pron. 我自己；我亲自","I blame myself for what has happened."
"cet4","mysterious","/mi'stiəriəs | mɪ'stɪərɪəs | mɪ'stɪrɪəs/","adj. 神秘的；难以理解的","The police are investigating the mysterious deaths of children at the hospital."
"cet4","mystery","/英 [ˈmɪstri] 美 [ˈmɪstəri] | ˈmɪstri/","n. 迷，神秘的事物","Twenty years after the event, his death remains a mystery ."
"cet4","myth","/miθ | mɪθ/","n. 神话","a book of Greek myths"
"cet4","nail","/neil | neɪl | nel/","n. 钉；指甲; v. 钉","The key was hanging on a nail by the door."
